May 14 2024     11:23:30 am     Elt: 000501 Seconds.  Real Time: 000504
ID: No spectrum identifier defined
Memory Size: 1024 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,        0, 000
   9,        2, 000
  10,       11, 000
  11,        6, 000
  12,        8, 000
  13,        7, 000
  14,        5, 000
  15,        4, 000
  16,        4, 000
  17,        1, 000
  18,        2, 000
  19,        5, 000
  20,        1, 000
  21,        3, 000
  22,        2, 000
  23,        3, 000
  24,        0, 000
  25,        0, 000
  26,        0, 000
  27,        0, 000
  28,        1, 000
  29,        3, 000
  30,        1, 000
  31,        1, 000
  32,        0, 000
  33,        0, 000
  34,        2, 000
  35,        1, 000
  36,        3, 000
  37,        0, 000
  38,        0, 000
  39,        1, 000
  40,        3, 000
  41,        1, 000
  42,        2, 000
  43,        1, 000
  44,        1, 000
  45,        1, 000
  46,        1, 000
  47,        1, 000
  48,        1, 000
  49,        0, 000
  50,        1, 000
  51,        1, 000
  52,        0, 000
  53,        1, 000
  54,        0, 000
  55,        1, 000
  56,        1, 000
  57,        0, 000
  58,        0, 000
  59,        0, 000
  60,        0, 000
  61,        0, 000
  62,        1, 000
  63,        0, 000
  64,        1, 000
  65,        2, 000
  66,        1, 000
  67,        2, 000
  68,        1, 000
  69,        0, 000
  70,        1, 000
  71,        0, 000
  72,        2, 000
  73,        0, 000
  74,        1, 000
  75,        0, 000
  76,        1, 000
  77,        0, 000
  78,        0, 000
  79,        0, 000
  80,        0, 000
  81,        1, 000
  82,        0, 000
  83,        1, 000
  84,        0, 000
  85,        3, 000
  86,        0, 000
  87,        1, 000
  88,        0, 000
  89,        0, 000
  90,        3, 000
  91,        2, 000
  92,        2, 000
  93,        2, 000
  94,        0, 000
  95,        1, 000
  96,        1, 000
  97,        1, 000
  98,        2, 000
  99,        1, 000
 100,        0, 000
 101,        0, 000
 102,        2, 000
 103,        1, 000
 104,        0, 000
 105,        1, 000
 106,        1, 000
 107,        3, 000
 108,        1, 000
 109,        3, 000
 110,        0, 000
 111,        1, 000
 112,        1, 000
 113,        1, 000
 114,        0, 000
 115,        1, 000
 116,        1, 000
 117,        0, 000
 118,        2, 000
 119,        1, 000
 120,        2, 000
 121,        1, 000
 122,        0, 000
 123,        1, 000
 124,        1, 000
 125,        3, 000
 126,        2, 000
 127,        3, 000
 128,        2, 000
 129,        0, 000
 130,        2, 000
 131,        2, 000
 132,        0, 000
 133,        2, 000
 134,        1, 000
 135,        0, 000
 136,        1, 000
 137,        0, 000
 138,        3, 000
 139,        0, 000
 140,        0, 000
 141,        2, 000
 142,        0, 000
 143,        2, 000
 144,        1, 000
 145,        0, 000
 146,        1, 000
 147,        1, 000
 148,        2, 000
 149,        0, 000
 150,        0, 000
 151,        0, 000
 152,        2, 000
 153,        0, 000
 154,        3, 000
 155,        1, 000
 156,        3, 000
 157,        0, 000
 158,        0, 000
 159,        2, 000
 160,        2, 000
 161,        1, 000
 162,        2, 000
 163,        1, 000
 164,        0, 000
 165,        1, 000
 166,        1, 000
 167,        2, 000
 168,        1, 000
 169,        0, 000
 170,        0, 000
 171,        1, 000
 172,        0, 000
 173,        1, 000
 174,        0, 000
 175,        0, 000
 176,        3, 000
 177,        0, 000
 178,        1, 000
 179,        2, 000
 180,        2, 000
 181,        0, 000
 182,        3, 000
 183,        2, 000
 184,        0, 000
 185,        1, 000
 186,        1, 000
 187,        0, 000
 188,        0, 000
 189,        2, 000
 190,        2, 000
 191,        2, 000
 192,        1, 000
 193,        0, 000
 194,        0, 000
 195,        1, 000
 196,        2, 000
 197,        1, 000
 198,        1, 000
 199,        0, 000
 200,        0, 000
 201,        1, 000
 202,        1, 000
 203,        2, 000
 204,        1, 000
 205,        0, 000
 206,        1, 000
 207,        2, 000
 208,        2, 000
 209,        0, 000
 210,        2, 000
 211,        2, 000
 212,        3, 000
 213,        0, 000
 214,        2, 000
 215,        2, 000
 216,        1, 000
 217,        2, 000
 218,        0, 000
 219,        1, 000
 220,        3, 000
 221,        0, 000
 222,        1, 000
 223,        0, 000
 224,        0, 000
 225,        1, 000
 226,        0, 000
 227,        1, 000
 228,        1, 000
 229,        0, 000
 230,        3, 000
 231,        0, 000
 232,        1, 000
 233,        0, 000
 234,        2, 000
 235,        4, 000
 236,        2, 000
 237,        2, 000
 238,        2, 000
 239,        2, 000
 240,        3, 000
 241,        0, 000
 242,        1, 000
 243,        0, 000
 244,        0, 000
 245,        1, 000
 246,        1, 000
 247,        1, 000
 248,        0, 000
 249,        0, 000
 250,        0, 000
 251,        4, 000
 252,        1, 000
 253,        1, 000
 254,        0, 000
 255,        0, 000
 256,        0, 000
 257,        2, 000
 258,        1, 000
 259,        3, 000
 260,        3, 000
 261,        3, 000
 262,        3, 000
 263,        1, 000
 264,        2, 000
 265,        2, 000
 266,        1, 000
 267,        0, 000
 268,        2, 000
 269,        0, 000
 270,        3, 000
 271,        1, 000
 272,        3, 000
 273,        2, 000
 274,        0, 000
 275,        0, 000
 276,        2, 000
 277,        4, 000
 278,        1, 000
 279,        0, 000
 280,        2, 000
 281,        1, 000
 282,        1, 000
 283,        1, 000
 284,        0, 000
 285,        6, 000
 286,        2, 000
 287,        1, 000
 288,        2, 000
 289,        5, 000
 290,        0, 000
 291,        1, 000
 292,        1, 000
 293,        0, 000
 294,        0, 000
 295,        2, 000
 296,        0, 000
 297,        0, 000
 298,        1, 000
 299,        4, 000
 300,        1, 000
 301,        3, 000
 302,        5, 000
 303,        2, 000
 304,        2, 000
 305,        1, 000
 306,        1, 000
 307,        1, 000
 308,        1, 000
 309,        3, 000
 310,        1, 000
 311,        0, 000
 312,        1, 000
 313,        2, 000
 314,        2, 000
 315,        0, 000
 316,        4, 000
 317,        0, 000
 318,        0, 000
 319,        1, 000
 320,        3, 000
 321,        1, 000
 322,        1, 000
 323,        1, 000
 324,        0, 000
 325,        0, 000
 326,        2, 000
 327,        1, 000
 328,        1, 000
 329,        2, 000
 330,        1, 000
 331,        1, 000
 332,        0, 000
 333,        1, 000
 334,        2, 000
 335,        2, 000
 336,        3, 000
 337,        3, 000
 338,        0, 000
 339,        4, 000
 340,        2, 000
 341,        0, 000
 342,        3, 000
 343,        0, 000
 344,        0, 000
 345,        3, 000
 346,        3, 000
 347,        2, 000
 348,        2, 000
 349,        0, 000
 350,        2, 000
 351,        3, 000
 352,        0, 000
 353,        0, 000
 354,        1, 000
 355,        0, 000
 356,        2, 000
 357,        3, 000
 358,        0, 000
 359,        0, 000
 360,        2, 000
 361,        3, 000
 362,        2, 000
 363,        0, 000
 364,        0, 000
 365,        1, 000
 366,        2, 000
 367,        1, 000
 368,        1, 000
 369,        1, 000
 370,        1, 000
 371,        1, 000
 372,        3, 000
 373,        1, 000
 374,        2, 000
 375,        2, 000
 376,        3, 000
 377,        2, 000
 378,        1, 000
 379,        0, 000
 380,        2, 000
 381,        3, 000
 382,        3, 000
 383,        3, 000
 384,        5, 000
 385,        0, 000
 386,        0, 000
 387,        1, 000
 388,        0, 000
 389,        0, 000
 390,        5, 000
 391,        1, 000
 392,        3, 000
 393,        3, 000
 394,        3, 000
 395,        2, 000
 396,        4, 000
 397,        1, 000
 398,        0, 000
 399,        3, 000
 400,        2, 000
 401,        3, 000
 402,        4, 000
 403,        4, 000
 404,        2, 000
 405,        3, 000
 406,        0, 000
 407,        0, 000
 408,        2, 000
 409,        0, 000
 410,        2, 000
 411,        1, 000
 412,        2, 000
 413,        1, 000
 414,        2, 000
 415,        3, 000
 416,        2, 000
 417,        2, 000
 418,        0, 000
 419,        2, 000
 420,        0, 000
 421,        2, 000
 422,        3, 000
 423,        2, 000
 424,        3, 000
 425,        4, 000
 426,        1, 000
 427,        1, 000
 428,        0, 000
 429,        4, 000
 430,        2, 000
 431,        3, 000
 432,        2, 000
 433,        1, 000
 434,        2, 000
 435,        2, 000
 436,        0, 000
 437,        2, 000
 438,        3, 000
 439,        3, 000
 440,        3, 000
 441,        3, 000
 442,        2, 000
 443,        3, 000
 444,        2, 000
 445,        0, 000
 446,        1, 000
 447,        4, 000
 448,        1, 000
 449,        3, 000
 450,        2, 000
 451,        3, 000
 452,        1, 000
 453,        2, 000
 454,        5, 000
 455,        0, 000
 456,        0, 000
 457,        4, 000
 458,        0, 000
 459,        3, 000
 460,        3, 000
 461,        3, 000
 462,        5, 000
