60,6210000000	0,7011230000	0,283977547	0,034831048
85,5814000000	1,1185200000	0,150602786	0,024451252
487,4670000000	1,1847700000	0,026435904	0,003784168
559,1330000000	1,4320200000	0,027427708	0,005821997
571,6790000000	1,7836800000	0,044094536	0,010051727
975,6510000000	0,0000000000	0,011470732	0,002729494
1046,4100000000	2,6763300000	0,010488922	0,003686862
1057,2700000000	3,6019600000	0,011032373	0,006682455
