Apr 18 2023     03:45:16 am     Elt: 000060 Seconds.  Real Time: 000059
ID: No spectrum identifier defined
Memory Size: 1024 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        5, 000
   8,       34, 000
   9,       29, 000
  10,       42, 000
  11,       39, 000
  12,       25, 000
  13,       42, 000
  14,       39, 000
  15,       61, 000
  16,       39, 000
  17,       45, 000
  18,       58, 000
  19,       61, 000
  20,       59, 000
  21,       89, 000
  22,       74, 000
  23,       89, 000
  24,       98, 000
  25,       66, 000
  26,       47, 000
  27,       64, 000
  28,       56, 000
  29,       51, 000
  30,       61, 000
  31,       42, 000
  32,       47, 000
  33,       58, 000
  34,       52, 000
  35,       52, 000
  36,       54, 000
  37,       48, 000
  38,       45, 000
  39,       78, 000
  40,       76, 000
  41,       75, 000
  42,       90, 000
  43,       63, 000
  44,       75, 000
  45,       57, 000
  46,       69, 000
  47,       62, 000
  48,       71, 000
  49,       71, 000
  50,       89, 000
  51,       81, 000
  52,       75, 000
  53,       77, 000
  54,       86, 000
  55,       65, 000
  56,       80, 000
  57,       96, 000
  58,      100, 000
  59,       95, 000
  60,       92, 000
  61,      107, 000
  62,       96, 000
  63,      118, 000
  64,      113, 000
  65,      103, 000
  66,       84, 000
  67,      100, 000
  68,       97, 000
  69,       85, 000
  70,      104, 000
  71,       83, 000
  72,       80, 000
  73,       92, 000
  74,       91, 000
  75,      104, 000
  76,       75, 000
  77,       96, 000
  78,       78, 000
  79,       77, 000
  80,       80, 000
  81,       87, 000
  82,       75, 000
  83,       82, 000
  84,       88, 000
  85,       83, 000
  86,       89, 000
  87,       86, 000
  88,       88, 000
  89,       74, 000
  90,       80, 000
  91,       72, 000
  92,       95, 000
  93,       81, 000
  94,       87, 000
  95,       92, 000
  96,      102, 000
  97,       85, 000
  98,       73, 000
  99,       86, 000
 100,       69, 000
 101,       71, 000
 102,       85, 000
 103,       94, 000
 104,       90, 000
 105,       79, 000
 106,       88, 000
 107,       83, 000
 108,       79, 000
 109,       86, 000
 110,      103, 000
 111,       93, 000
 112,       67, 000
 113,       86, 000
 114,       89, 000
 115,       78, 000
 116,       70, 000
 117,       73, 000
 118,       80, 000
 119,       64, 000
 120,       79, 000
 121,       84, 000
 122,       84, 000
 123,       69, 000
 124,       85, 000
 125,       93, 000
 126,       82, 000
 127,       90, 000
 128,       83, 000
 129,       89, 000
 130,       78, 000
 131,       72, 000
 132,       76, 000
 133,       75, 000
 134,       76, 000
 135,       85, 000
 136,       51, 000
 137,       81, 000
 138,       59, 000
 139,       63, 000
 140,       87, 000
 141,       81, 000
 142,       88, 000
 143,       82, 000
 144,       71, 000
 145,      114, 000
 146,       86, 000
 147,      108, 000
 148,       92, 000
 149,      102, 000
 150,      109, 000
 151,      100, 000
 152,       98, 000
 153,       84, 000
 154,      110, 000
 155,      105, 000
 156,      111, 000
 157,      124, 000
 158,       98, 000
 159,       83, 000
 160,      103, 000
 161,      115, 000
 162,       96, 000
 163,      110, 000
 164,      106, 000
 165,       80, 000
 166,      103, 000
 167,       97, 000
 168,       85, 000
 169,      102, 000
 170,       89, 000
 171,       95, 000
 172,       90, 000
 173,       83, 000
 174,       90, 000
 175,       98, 000
 176,       78, 000
 177,      103, 000
 178,       81, 000
 179,       77, 000
 180,       79, 000
 181,       90, 000
 182,       82, 000
 183,       66, 000
 184,       86, 000
 185,       79, 000
 186,       83, 000
 187,       90, 000
 188,      101, 000
 189,       80, 000
 190,       81, 000
 191,       71, 000
 192,       66, 000
 193,       79, 000
 194,       76, 000
 195,       80, 000
 196,       74, 000
 197,       63, 000
 198,       67, 000
 199,       74, 000
 200,       84, 000
 201,       74, 000
 202,       65, 000
 203,       69, 000
 204,       77, 000
 205,       62, 000
 206,       62, 000
 207,       64, 000
 208,       73, 000
 209,       64, 000
 210,       77, 000
 211,       74, 000
 212,       55, 000
 213,       70, 000
 214,       52, 000
 215,       65, 000
 216,       52, 000
 217,       65, 000
 218,       66, 000
 219,       58, 000
 220,       61, 000
 221,       69, 000
 222,       72, 000
 223,       68, 000
 224,       57, 000
 225,       45, 000
 226,       74, 000
 227,       64, 000
 228,       52, 000
 229,       44, 000
 230,       48, 000
 231,       41, 000
 232,       70, 000
 233,       44, 000
 234,       42, 000
 235,       48, 000
 236,       54, 000
 237,       59, 000
 238,       45, 000
 239,       46, 000
 240,       71, 000
 241,       49, 000
 242,       50, 000
 243,       36, 000
 244,       50, 000
 245,       53, 000
 246,       43, 000
 247,       50, 000
 248,       40, 000
 249,       51, 000
 250,       40, 000
 251,       55, 000
 252,       57, 000
 253,       38, 000
 254,       42, 000
 255,       48, 000
 256,       61, 000
 257,       45, 000
 258,       39, 000
 259,       47, 000
 260,       39, 000
 261,       42, 000
 262,       49, 000
 263,       46, 000
 264,       53, 000
 265,       34, 000
 266,       42, 000
 267,       58, 000
 268,       39, 000
 269,       67, 000
 270,       42, 000
 271,       38, 000
 272,       38, 000
 273,       44, 000
 274,       44, 000
 275,       34, 000
 276,       55, 000
 277,       49, 000
 278,       42, 000
 279,       47, 000
 280,       45, 000
 281,       44, 000
 282,       48, 000
 283,       35, 000
 284,       49, 000
 285,       41, 000
 286,       34, 000
 287,       42, 000
 288,       43, 000
 289,       40, 000
 290,       46, 000
 291,       45, 000
 292,       43, 000
 293,       39, 000
 294,       44, 000
 295,       36, 000
 296,       40, 000
 297,       39, 000
 298,       54, 000
 299,       51, 000
 300,       38, 000
 301,       39, 000
 302,       46, 000
 303,       53, 000
 304,       50, 000
 305,       42, 000
 306,       50, 000
 307,       51, 000
 308,       30, 000
 309,       50, 000
 310,       37, 000
 311,       42, 000
 312,       46, 000
 313,       41, 000
 314,       54, 000
 315,       47, 000
 316,       45, 000
 317,       43, 000
 318,       43, 000
 319,       48, 000
 320,       59, 000
 321,       45, 000
 322,       41, 000
 323,       52, 000
 324,       41, 000
 325,       47, 000
 326,       42, 000
 327,       48, 000
 328,       43, 000
 329,       41, 000
 330,       46, 000
 331,       39, 000
 332,       41, 000
 333,       51, 000
 334,       36, 000
 335,       38, 000
 336,       28, 000
 337,       42, 000
 338,       50, 000
 339,       58, 000
 340,       46, 000
 341,       35, 000
 342,       51, 000
 343,       46, 000
 344,       46, 000
 345,       39, 000
 346,       46, 000
 347,       34, 000
 348,       40, 000
 349,       43, 000
 350,       34, 000
 351,       41, 000
 352,       40, 000
 353,       44, 000
 354,       42, 000
 355,       51, 000
 356,       36, 000
 357,       35, 000
 358,       36, 000
 359,       42, 000
 360,       33, 000
 361,       25, 000
 362,       30, 000
 363,       27, 000
 364,       38, 000
 365,       31, 000
 366,       25, 000
 367,       29, 000
 368,       34, 000
 369,       35, 000
 370,       28, 000
 371,       23, 000
 372,       27, 000
 373,       32, 000
 374,       23, 000
 375,       27, 000
 376,       22, 000
 377,       21, 000
 378,       19, 000
 379,       12, 000
 380,       22, 000
 381,       17, 000
 382,       14, 000
 383,       16, 000
 384,       12, 000
 385,       18, 000
 386,       10, 000
 387,        8, 000
 388,       11, 000
 389,       12, 000
 390,       12, 000
 391,        8, 000
 392,        7, 000
 393,       16, 000
 394,       12, 000
 395,       14, 000
 396,       13, 000
 397,       10, 000
 398,       12, 000
 399,       16, 000
 400,        7, 000
 401,       14, 000
 402,        8, 000
 403,       14, 000
 404,       10, 000
 405,       10, 000
 406,       10, 000
 407,       12, 000
 408,        5, 000
 409,        5, 000
 410,       17, 000
 411,       10, 000
 412,        7, 000
 413,        8, 000
 414,        7, 000
 415,        7, 000
 416,        7, 000
 417,        6, 000
 418,       12, 000
 419,        7, 000
 420,        7, 000
 421,        6, 000
 422,        8, 000
 423,        7, 000
 424,        9, 000
 425,        9, 000
 426,        3, 000
 427,        5, 000
 428,        5, 000
 429,        6, 000
 430,        5, 000
 431,        4, 000
 432,        5, 000
 433,       11, 000
 434,        5, 000
 435,        3, 000
 436,        5, 000
 437,        3, 000
 438,        7, 000
 439,        2, 000
 440,        7, 000
 441,        6, 000
 442,       10, 000
 443,        9, 000
 444,        7, 000
 445,       10, 000
 446,        7, 000
 447,        6, 000
 448,        5, 000
 449,        7, 000
 450,        6, 000
 451,        7, 000
 452,       10, 000
 453,        5, 000
 454,        2, 000
 455,        5, 000
 456,        2, 000
 457,        9, 000
 458,        6, 000
 459,        5, 000
 460,        3, 000
 461,        7, 000
 462,        7, 000
